NU_INSCRICAO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_LINGUA;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q025
2,10E+11;2;M;1;3;1;3;0;1;;1;;;;;3205002;Serra;32;ES;;;;1;1;1;1;427.2;532;543.3;537.3;0;1;100;100;80;80;0;360;B
2,10E+11;11;M;1;3;1;1;8;1;;0;;;;;3203502;Montanha;32;ES;;;;1;1;1;1;472.6;486.5;496.7;508.8;0;1;100;160;100;100;140;600;B
2,10E+11;3;F;1;3;1;2;0;2;1;0;;;;;3203007;Iúna;32;ES;;;;1;1;1;1;437;376.6;538.1;493.8;0;1;140;140;120;100;120;620;B
2,10E+11;5;F;1;1;1;1;1;1;;0;;;;;3205200;Vila Velha;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;11;M;2;3;1;1;10;1;;0;;;;;3205002;Serra;32;ES;;;;1;1;1;1;620.9;598.8;575.8;336.8;1;1;120;120;120;100;120;580;B
2,10E+11;8;M;1;2;2;1;5;1;;0;;;;;3201308;Cariacica;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;5;F;1;3;1;1;2;1;;0;;;;;3203056;Jaguaré;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;1;F;0;1;1;3;0;1;;1;;;;;3204906;São Mateus;32;ES;;;;1;1;1;1;588.2;632.8;610.2;639.3;0;1;160;200;180;140;160;840;B
2,10E+11;3;M;1;3;1;2;0;2;1;0;3203304;Mantenópolis;32;ES;3200904;Barra de São Francisco;32;ES;2;1;1;1;1;1;1;401.8;517.5;468.5;500.5;1;1;120;200;120;160;200;800;A
2,10E+11;2;F;1;3;1;3;0;1;;1;;;;;3205002;Serra;32;ES;;;;1;1;1;1;464.2;515;436.4;436.5;0;1;100;80;80;120;0;380;B
2,10E+11;2;M;1;3;1;2;0;2;1;0;3205002;Serra;32;ES;3205002;Serra;32;ES;2;1;1;1;1;1;1;597.1;593.7;555.5;760.7;0;1;160;160;140;180;180;820;B
2,10E+11;11;F;1;3;1;1;9;1;;0;;;;;3203205;Linhares;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;2;F;1;1;1;2;0;3;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;4;1;1;1;1;1;1;535.9;613.5;622.7;662.4;0;1;160;200;160;160;180;860;B
2,10E+11;9;F;1;1;1;1;7;1;;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;425.7;491.3;513.2;608.6;0;1;140;120;120;160;140;680;B
2,10E+11;9;F;1;1;1;1;7;1;;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;447.4;623.6;574.7;686.5;0;1;160;200;180;160;180;880;B
2,10E+11;3;F;1;0;1;2;0;2;1;0;3202801;Itapemirim;32;ES;3202801;Itapemirim;32;ES;2;1;1;1;1;1;1;428.1;497.5;501.4;467.5;1;1;120;160;140;120;140;680;B
2,10E+11;4;F;1;1;1;1;1;1;;0;;;;;3204609;Santa Teresa;32;ES;;;;1;1;1;1;438.6;487.7;557.9;557.3;1;1;120;120;100;120;100;560;B
2,10E+11;2;F;1;3;1;2;0;2;1;0;3201308;Cariacica;32;ES;3201308;Cariacica;32;ES;2;1;1;1;1;1;1;425;463.4;478;506.2;0;1;160;200;140;200;200;900;B
2,10E+11;11;M;0;3;1;1;10;1;;0;;;;;3204906;São Mateus;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;3;F;0;2;2;1;1;1;;0;;;;;3205002;Serra;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;3;F;0;1;1;2;0;3;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;4;1;1;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;9;F;3;0;1;1;7;1;;0;;;;;3200102;Afonso Cláudio;32;ES;;;;1;1;1;1;565.2;544;613.2;665.6;1;1;160;120;120;120;100;620;B
2,10E+11;4;F;1;1;1;1;1;1;;0;;;;;3205002;Serra;32;ES;;;;1;1;1;1;480.3;428.1;399.7;444.3;0;1;120;120;120;100;80;540;B
2,10E+11;2;M;1;3;1;2;0;2;1;0;3202108;Ecoporanga;32;ES;3202108;Ecoporanga;32;ES;2;1;1;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;12;F;2;3;1;1;16;1;;0;;;;;3203205;Linhares;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;2;F;1;1;1;2;0;2;1;0;3205309;Vitória;32;ES;3205309;Vitória;32;ES;4;1;1;1;1;1;1;671;728;676.5;870.6;0;1;160;200;160;180;200;900;B
2,10E+11;2;M;1;1;1;3;0;1;;1;;;;;3200201;Alegre;32;ES;;;;1;1;1;1;459.1;571.7;517.1;676.7;0;1;80;140;100;120;160;600;B
2,10E+11;4;F;1;1;1;2;0;2;1;0;3203205;Linhares;32;ES;3203205;Linhares;32;ES;2;1;1;1;1;1;1;426.2;535.1;477.8;487.4;0;1;120;120;120;120;0;480;B
2,10E+11;10;F;1;4;1;1;7;1;;0;;;;;3205002;Serra;32;ES;;;;1;1;1;1;437.4;521.4;518.5;480.7;0;1;100;100;80;100;120;500;B
2,10E+11;3;F;1;1;1;2;0;3;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;4;1;1;1;1;1;1;508.7;560.9;530.7;568.7;0;1;160;160;140;180;200;840;B
2,10E+11;1;M;1;3;1;3;0;1;;1;;;;;3204906;São Mateus;32;ES;;;;1;1;1;1;410;373.1;422.6;509;1;1;120;100;100;120;80;520;B
2,10E+11;6;F;1;3;1;1;4;1;;0;;;;;3203007;Iúna;32;ES;;;;1;1;1;1;442.3;448.5;430.6;378.5;0;1;120;120;100;100;80;520;B
2,10E+11;11;F;1;3;1;1;0;1;;0;;;;;3205002;Serra;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;3;M;1;2;1;2;0;2;1;0;3202306;Guaçuí;32;ES;3202306;Guaçuí;32;ES;2;1;1;1;1;1;1;564.3;602.7;559.9;654.7;0;1;160;180;120;180;200;840;B
2,10E+11;1;F;1;1;1;3;0;1;;1;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;464.9;558.8;567.9;634.2;0;1;160;180;140;160;160;800;B
2,10E+11;2;M;1;3;1;3;0;1;;1;;;;;3202405;Guarapari;32;ES;;;;1;0;0;1;464.2;;;812;0;;;;;;;;B
2,10E+11;11;F;2;1;1;1;11;1;;0;;;;;3205002;Serra;32;ES;;;;1;1;1;1;443.8;475;402.5;430.4;1;1;100;120;100;120;40;480;B
2,10E+11;4;F;1;2;1;1;1;1;;0;;;;;3201209;Cachoeiro de Itapemirim;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;4;F;1;1;1;1;1;1;;0;;;;;3202306;Guaçuí;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;3;M;1;3;1;2;0;2;1;0;3205309;Vitória;32;ES;3205002;Serra;32;ES;2;1;1;1;1;1;1;442.5;613.3;489.1;511.6;0;1;100;120;60;100;140;520;B
2,10E+11;2;F;1;2;1;2;0;2;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;2;1;1;1;1;1;1;505.6;548.1;533.6;619.2;0;1;160;200;140;160;160;820;B
2,10E+11;2;M;1;1;1;3;0;1;;1;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;497.6;526;621.9;496.9;0;1;80;120;120;120;120;560;B
2,10E+11;4;F;1;2;1;1;2;1;;0;;;;;3201308;Cariacica;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;4;F;1;1;1;1;1;1;;0;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;508.8;452.7;542.1;539.3;0;1;80;120;100;80;0;380;B
2,10E+11;12;F;0;3;1;1;14;1;;0;;;;;3201506;Colatina;32;ES;;;;1;1;1;1;423.5;567;550.5;608.3;1;1;140;120;100;120;140;620;B
2,10E+11;2;M;0;2;1;2;0;2;1;0;3205200;Vila Velha;32;ES;3205309;Vitória;32;ES;2;1;1;1;1;1;1;437.8;535.4;509.9;470.1;0;1;100;120;100;120;120;560;B
2,10E+11;2;M;1;3;1;3;0;1;;1;;;;;3200805;Baixo Guandu;32;ES;;;;1;0;0;1;595.5;;;704.9;0;;;;;;;;B
2,10E+11;12;M;1;3;1;1;0;1;;0;;;;;3202405;Guarapari;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;3;F;1;2;1;2;0;2;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;2;1;1;1;1;1;1;456.9;413.5;443.5;427.4;0;1;120;120;120;120;140;620;B
2,10E+11;13;M;1;2;1;2;0;2;;0;3205309;Vitória;32;ES;3205200;Vila Velha;32;ES;2;1;1;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;2;M;1;3;1;2;0;3;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;4;1;1;1;1;1;1;560.4;601.6;553.3;742.5;0;1;160;200;160;200;200;920;B
2,10E+11;9;F;1;3;1;1;5;1;;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;540.5;565.3;605.2;682.7;0;1;120;120;80;120;0;440;B
2,10E+11;3;M;1;3;1;2;0;2;1;0;;;;;3202405;Guarapari;32;ES;;;;1;1;1;1;592.9;609.8;581.8;701.8;0;1;120;120;160;120;120;640;B
2,10E+11;3;F;1;3;1;2;0;2;1;0;3201605;Conceição da Barra;32;ES;3201605;Conceição da Barra;32;ES;2;1;1;1;1;1;1;532;560.7;569;458.4;0;1;160;200;180;200;160;900;B
2,10E+11;3;F;1;2;1;2;0;2;1;0;;;;;3201407;Castelo;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;3;F;1;1;1;2;0;2;1;0;;;;;3203403;Mimoso do Sul;32;ES;;;;1;1;1;1;452.8;499.2;570.4;474.8;1;1;120;160;120;160;180;740;B
2,10E+11;12;F;2;1;1;2;0;2;;0;;;;;3204609;Santa Teresa;32;ES;;;;1;1;1;1;494.9;553.6;520.8;497.6;0;1;140;200;140;160;160;800;B
2,10E+11;14;F;1;1;1;1;16;1;;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;641.7;649.6;636.4;817.2;1;1;180;200;200;200;200;980;B
2,10E+11;10;F;1;3;1;1;0;1;;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;438.9;479.6;521.4;432;0;1;160;180;120;120;180;760;B
2,10E+11;13;M;1;3;1;1;11;1;;0;;;;;3205101;Viana;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;3;F;1;3;1;1;1;1;;0;;;;;3205002;Serra;32;ES;;;;1;1;1;1;585.5;632;591.8;698.1;0;1;140;200;160;160;160;820;B
2,10E+11;3;F;1;1;1;2;0;3;1;0;3201209;Cachoeiro de Itapemirim;32;ES;3201209;Cachoeiro de Itapemirim;32;ES;4;1;1;1;1;1;1;511.6;568.9;549.7;612.1;0;1;160;200;160;200;200;920;B
2,10E+11;13;F;3;1;1;1;16;1;;0;;;;;3205002;Serra;32;ES;;;;1;1;1;1;534.6;603.4;562.2;605.3;0;1;120;120;100;120;160;620;B
2,10E+11;15;F;4;3;1;2;0;2;;0;3205309;Vitória;32;ES;3205309;Vitória;32;ES;2;1;1;1;1;1;1;442.8;404.2;409.4;441.2;0;1;120;120;120;120;140;620;A
2,10E+11;12;M;2;0;1;1;16;1;;0;;;;;3201506;Colatina;32;ES;;;;1;1;1;1;592.9;619.3;605.8;717.6;0;1;120;120;120;140;120;620;B
2,10E+11;3;M;1;4;1;2;0;2;1;0;;;;;3205002;Serra;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;5;F;1;1;1;1;1;1;;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;442.8;465.6;417.5;457.9;0;1;140;180;120;160;160;760;B
2,10E+11;3;F;1;2;1;2;0;2;1;0;;;;;3203502;Montanha;32;ES;;;;1;1;1;1;386;434.3;389.9;405.3;0;1;140;120;160;160;140;720;B
2,10E+11;3;F;1;3;1;2;0;2;1;0;3205309;Vitória;32;ES;3205309;Vitória;32;ES;2;1;1;1;1;1;1;420;600.5;573.3;481.6;0;1;140;200;160;200;200;900;B
2,10E+11;8;F;2;3;1;1;4;1;;0;;;;;3200607;Aracruz;32;ES;;;;1;1;1;1;400.8;508;475.5;411;1;1;80;120;60;120;60;440;B
2,10E+11;3;F;1;2;1;2;0;2;1;0;3205002;Serra;32;ES;3205002;Serra;32;ES;2;1;1;0;1;1;0;;336.3;491.7;;0;1;120;140;80;140;160;640;B
2,10E+11;2;M;1;2;2;2;0;2;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;2;1;1;0;0;0;0;;;;;1;;;;;;;;A
2,10E+11;4;F;1;1;1;1;1;1;;0;;;;;3203205;Linhares;32;ES;;;;1;1;1;1;401.4;418.1;495.9;574.6;0;1;120;120;80;100;40;460;B
2,10E+11;8;F;2;1;1;1;5;1;;0;;;;;3200409;Anchieta;32;ES;;;;1;1;1;1;555.8;434.8;423.7;433.7;0;1;100;120;100;120;140;580;B
2,10E+11;3;F;1;3;1;2;0;2;1;0;;;;;3203205;Linhares;32;ES;;;;1;1;1;1;437.3;481;464.9;406.4;1;1;100;80;80;100;80;440;B
2,10E+11;4;F;1;2;1;2;0;2;;0;3201308;Cariacica;32;ES;3201308;Cariacica;32;ES;2;1;1;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;4;F;1;1;1;2;0;2;;0;3201704;Conceição do Castelo;32;ES;3205069;Venda Nova do Imigrante;32;ES;2;1;1;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;3;M;1;3;1;2;0;2;1;0;3203130;João Neiva;32;ES;3203130;João Neiva;32;ES;2;1;1;1;1;1;1;532.8;644.1;561.2;666.6;0;1;120;200;120;140;140;720;B
2,10E+11;2;F;1;2;1;3;0;1;;1;;;;;3203403;Mimoso do Sul;32;ES;;;;1;1;1;1;584;633.2;635.8;714.2;0;1;120;160;120;160;120;680;B
2,10E+11;12;M;1;1;1;1;16;1;;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;582.3;614;601.7;770.3;0;1;160;200;160;200;200;920;B
2,10E+11;11;M;1;3;1;1;9;1;;0;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;588.7;664.3;619.2;681;0;1;140;40;40;120;40;380;B
2,10E+11;3;M;1;3;1;2;0;3;1;0;3205309;Vitória;32;ES;3205309;Vitória;32;ES;4;1;1;1;1;1;1;614.4;647.6;632.2;754.7;0;1;140;200;160;160;180;840;B
2,10E+11;3;F;1;1;1;1;1;1;;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;562.2;493.8;359.1;550;0;1;100;100;80;80;0;360;B
2,10E+11;7;M;1;3;1;1;4;1;;0;;;;;3204906;São Mateus;32;ES;;;;1;1;1;1;569.7;577.8;529.2;544.8;0;1;120;100;120;120;140;600;B
2,10E+11;11;M;2;3;1;1;6;1;;0;;;;;3200607;Aracruz;32;ES;;;;1;1;1;1;419.1;490.3;357.5;560.2;0;1;120;120;120;120;120;600;B
2,10E+11;5;F;1;3;1;1;2;1;;0;;;;;3201605;Conceição da Barra;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;2;F;1;1;1;2;0;3;1;0;3205309;Vitória;32;ES;3205309;Vitória;32;ES;4;1;1;1;1;1;1;523;620.7;594.5;726.3;0;1;160;180;160;200;200;900;B
2,10E+11;4;F;1;3;1;2;0;2;;0;;;;;3203320;Marataízes;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;3;M;1;3;1;2;0;2;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;4;1;1;1;1;1;1;513.5;589.2;533.1;491.5;0;1;140;180;120;160;120;720;B
2,10E+11;2;F;1;3;1;2;0;2;1;0;;;;;3200201;Alegre;32;ES;;;;1;1;1;1;542.7;516.1;447;470.5;1;1;100;100;80;120;100;500;B
2,10E+11;10;F;2;4;1;1;0;1;;0;;;;;3202306;Guaçuí;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;14;F;3;2;1;1;16;1;;0;;;;;3205002;Serra;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;A
2,10E+11;7;F;1;0;1;1;4;1;;0;;;;;3201308;Cariacica;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;3;M;1;1;1;2;0;2;1;0;3203700;Muniz Freire;32;ES;3200201;Alegre;32;ES;2;1;1;1;1;1;1;429;444.2;328.6;387.5;0;1;80;120;80;100;120;500;B
2,10E+11;3;F;1;3;1;2;0;2;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;2;1;1;1;1;1;1;427.1;584.5;478;477.7;1;1;80;140;120;120;140;600;B
2,10E+11;4;F;1;2;1;2;0;2;;0;;;;;3204906;São Mateus;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;1;M;1;3;1;3;0;1;;1;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;478;530;556.1;557.9;0;1;140;200;140;140;80;700;B
2,10E+11;5;F;1;3;1;1;2;1;;0;;;;;3200607;Aracruz;32;ES;;;;1;1;1;1;376.4;555;586.4;428.9;1;1;120;120;120;120;120;600;B
2,10E+11;2;M;1;1;1;2;0;2;1;0;3205309;Vitória;32;ES;3201308;Cariacica;32;ES;4;1;1;1;1;1;1;749;697.9;662.6;871;0;1;160;200;160;200;180;900;B
2,10E+11;3;F;1;3;1;2;0;2;1;0;;;;;3201308;Cariacica;32;ES;;;;1;1;1;1;434.9;536.2;538.5;426.5;0;1;140;120;120;100;140;620;B
2,10E+11;10;M;1;1;1;1;0;1;;0;;;;;3205200;Vila Velha;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;17;M;3;3;1;2;0;2;;0;3205002;Serra;32;ES;3205002;Serra;32;ES;2;1;1;1;1;1;1;494;559.1;487.4;431.8;0;1;120;180;160;160;100;720;B
2,10E+11;11;F;1;3;1;1;8;1;;0;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;444.9;419.5;467.5;418.3;0;1;120;120;120;120;140;620;B
2,10E+11;8;F;1;3;1;1;5;1;;0;;;;;3204906;São Mateus;32;ES;;;;1;1;1;1;542.8;540.5;548.2;528.3;0;1;120;120;120;120;80;560;B
2,10E+11;8;F;1;1;1;1;4;1;;0;;;;;3203007;Iúna;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;2;M;1;3;1;3;0;1;;1;;;;;3200169;Água Doce do Norte;32;ES;;;;1;1;1;1;511.9;398.5;476.9;531.9;0;1;100;40;40;100;40;320;B
2,10E+11;4;F;1;1;1;1;0;1;;0;;;;;3203007;Iúna;32;ES;;;;1;1;1;1;440.3;379.6;521.3;436.6;0;1;140;200;140;120;40;640;B
2,10E+11;9;M;1;1;1;1;6;1;;0;;;;;3202306;Guaçuí;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;5;F;1;3;1;1;1;1;;0;;;;;3205200;Vila Velha;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;3;M;1;3;1;2;0;2;1;0;3205002;Serra;32;ES;3205002;Serra;32;ES;2;1;1;1;1;1;1;553.4;620.2;566.9;519.7;0;1;160;200;160;200;200;920;B
2,10E+11;4;F;1;3;1;2;0;2;1;0;3205002;Serra;32;ES;3205002;Serra;32;ES;2;1;1;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;3;F;1;2;1;2;0;2;1;0;;;;;3201308;Cariacica;32;ES;;;;1;1;1;1;417.9;459.1;353.4;446;1;1;120;40;40;120;40;360;B
2,10E+11;3;M;1;3;1;2;0;2;1;0;;;;;3205002;Serra;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;11;F;2;3;1;1;0;1;;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;554.9;492.4;495;529.7;1;1;100;120;120;120;80;540;A
2,10E+11;2;F;0;3;1;2;0;2;1;0;3201308;Cariacica;32;ES;3201308;Cariacica;32;ES;2;1;1;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;3;M;0;1;1;2;0;2;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;2;1;1;1;1;1;1;442.2;611.6;623.5;642.9;1;1;140;160;140;140;160;740;B
2,10E+11;9;M;1;1;1;1;0;1;;0;;;;;3205200;Vila Velha;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;3;F;1;3;1;2;0;2;1;0;;;;;3203205;Linhares;32;ES;;;;1;1;1;1;523.6;506.7;558.1;537.6;1;1;140;180;120;180;140;760;B
2,10E+11;5;F;1;3;1;1;3;1;;0;;;;;3200201;Alegre;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;2;M;1;3;1;3;0;1;;1;;;;;3204906;São Mateus;32;ES;;;;1;1;1;1;477.2;617.9;556.7;650.2;0;1;120;120;120;120;80;560;B
2,10E+11;5;F;1;2;2;1;1;1;;0;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;531.5;655.4;537.6;568.5;0;1;120;200;140;140;160;760;B
2,10E+11;14;F;1;1;1;1;16;1;;0;;;;;3205309;Vitória;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;3;M;1;3;1;2;0;2;1;0;3203205;Linhares;32;ES;3203205;Linhares;32;ES;2;1;1;1;1;1;1;495.1;586.4;514.3;604.9;0;1;120;120;120;120;100;580;B
2,10E+11;2;M;1;1;1;3;0;1;;1;;;;;3201506;Colatina;32;ES;;;;1;1;1;1;503.5;575.4;603.1;713.1;0;1;180;200;200;200;200;980;B
2,10E+11;5;F;1;1;1;1;2;1;;0;;;;;3205002;Serra;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;11;F;2;3;1;1;11;1;;0;;;;;3201308;Cariacica;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;5;F;1;1;1;1;3;1;;0;;;;;3203007;Iúna;32;ES;;;;1;1;1;1;502.3;640.4;641;840.4;0;1;200;200;160;200;200;960;B
2,10E+11;2;F;1;1;1;2;0;2;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;2;1;1;1;1;1;1;534.1;605.1;590.4;701.8;0;1;140;200;120;140;160;760;B
2,10E+11;3;F;1;1;1;2;0;2;1;0;3205200;Vila Velha;32;ES;3205309;Vitória;32;ES;2;1;1;1;1;1;1;442.2;525.3;478.5;446.7;1;1;120;100;100;120;0;440;B
2,10E+11;5;F;1;1;1;1;1;1;;0;;;;;3204559;Santa Maria de Jetibá;32;ES;;;;1;1;1;1;599.7;592.8;555.6;628.5;0;1;140;180;120;140;140;720;B
2,10E+11;4;F;1;3;1;1;1;1;;0;;;;;3201209;Cachoeiro de Itapemirim;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;A
2,10E+11;1;F;1;3;1;3;0;1;;1;;;;;3200607;Aracruz;32;ES;;;;1;1;1;1;495.3;538.4;510.9;452.8;0;1;160;180;120;120;80;660;B
2,10E+11;12;F;2;2;1;1;14;1;;0;;;;;3204708;São Gabriel da Palha;32;ES;;;;1;1;1;1;432.6;455.8;509.4;370.7;1;1;160;120;120;140;140;680;B
2,10E+11;5;F;1;2;1;1;1;1;;0;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;395;330;417.7;445.1;1;1;100;120;80;120;40;460;B
2,10E+11;6;M;1;1;1;1;4;1;;0;;;;;3201506;Colatina;32;ES;;;;1;1;1;1;637.9;706.1;601.9;729.1;0;1;160;160;140;140;160;760;B
2,10E+11;3;M;0;3;1;2;0;2;1;0;3205002;Serra;32;ES;3205002;Serra;32;ES;2;1;1;1;1;1;1;480.2;375.1;408.9;565.1;0;1;120;120;120;140;120;620;B
2,10E+11;12;F;2;3;1;1;16;1;;0;;;;;3204906;São Mateus;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;6;F;1;1;1;1;3;1;;0;;;;;3202405;Guarapari;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;11;F;1;1;1;1;8;1;;0;;;;;3203056;Jaguaré;32;ES;;;;1;1;1;1;477.6;584.8;534.9;618.3;1;1;100;160;120;140;80;600;B
2,10E+11;4;F;1;3;2;2;0;2;1;0;3205309;Vitória;32;ES;3201308;Cariacica;32;ES;2;1;1;1;1;1;1;428;449;526.8;427.1;0;1;120;120;120;120;120;600;B
2,10E+11;8;F;1;3;1;1;5;1;;0;;;;;3205002;Serra;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;4;M;1;2;1;1;1;1;;0;;;;;3201308;Cariacica;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;5;F;1;2;1;1;3;1;;0;;;;;3205309;Vitória;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;3;M;1;3;1;2;0;2;1;0;3205309;Vitória;32;ES;3205309;Vitória;32;ES;2;1;1;1;1;1;1;519.7;512.1;513.2;448;1;1;120;100;80;80;80;460;B
2,10E+11;2;M;1;2;1;3;0;1;;1;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;516.9;422.9;455.7;505.5;0;4;0;0;0;0;0;0;B
2,10E+11;9;F;1;1;1;1;7;1;;0;;;;;3201308;Cariacica;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;A
2,10E+11;12;M;1;1;1;1;7;1;;0;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;649;649.3;619;771.8;0;1;120;180;120;120;100;640;B
2,10E+11;3;F;1;3;1;3;0;1;;1;;;;;3205002;Serra;32;ES;;;;1;1;1;1;613.5;619.4;641.3;688.3;1;1;160;120;140;140;160;720;B
2,10E+11;3;M;1;4;1;2;0;3;1;0;3205309;Vitória;32;ES;3205309;Vitória;32;ES;4;1;1;1;1;1;1;577.1;592.5;569.5;653.3;0;1;120;200;120;140;140;720;B
2,10E+11;8;F;1;2;1;1;6;1;;0;;;;;3205002;Serra;32;ES;;;;1;1;1;1;523.5;609.3;602.1;682.6;0;1;140;200;120;180;140;780;B
2,10E+11;14;M;2;3;1;1;0;1;;0;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;423.2;449.1;432.5;427.1;0;1;120;140;80;100;40;480;A
2,10E+11;5;F;1;3;1;1;3;1;;0;;;;;3203908;Nova Venécia;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;7;F;1;3;2;1;4;1;;0;;;;;3201506;Colatina;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
