NU_INSCRICAO,FAIXA_ETARIA,SEXO,ESTADO_CIVIL,RACA,NACIONALIDADE,TP_ST_CONCLUSAO,ESCOLA,IN_TREINEIRO,NO_MUNICIPIO_ESC,NO_MUNICIPIO_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,NOTA_CN,NOTA_CH,NOTA_LC,NOTA_MT,TP_LINGUA,TP_STATUS_REDACAO,COMP1,COMP2,COMP3,COMP4,COMP5,NOTA_REDACAO,INTERNET
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,447.2,577.6,550.1,564.2,ingles,1.0,120.0,120.0,120.0,140.0,120.0,620.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Serra,1,1,1,1,451.7,537.1,533.9,602.6,espanhol,3.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Santa Maria de Jetibá,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Afonso Cláudio,1,1,1,1,448.9,551.5,568.1,656.0,ingles,1.0,160.0,200.0,140.0,160.0,160.0,820.0,sim
"2,10E+11",19,F,1,preta,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,415.4,590.2,501.9,537.6,ingles,1.0,100.0,120.0,100.0,100.0,100.0,520.0,sim
"2,10E+11",<_17,F,1,nao_declarado,1,3,nao_respondeu,1,,Serra,1,1,1,1,422.6,563.4,569.4,500.6,espanhol,1.0,120.0,200.0,120.0,120.0,140.0,700.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Guarapari,1,1,1,1,475.9,562.6,475.9,528.9,ingles,4.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Serra,1,1,1,1,498.2,639.8,551.0,654.1,ingles,1.0,140.0,200.0,140.0,160.0,120.0,760.0,sim
"2,10E+11",18,M,1,parda,1,3,nao_respondeu,1,,Vitória,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",<_17,F,1,parda,2,3,nao_respondeu,1,,Colatina,1,1,1,1,408.5,547.2,562.2,497.3,espanhol,1.0,140.0,200.0,120.0,160.0,180.0,800.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Guaçuí,1,1,1,1,550.3,591.5,568.3,606.5,ingles,1.0,120.0,100.0,100.0,120.0,200.0,640.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,1,1,1,1,570.7,489.7,469.1,498.3,ingles,1.0,120.0,180.0,100.0,140.0,180.0,720.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Guarapari,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,454.2,546.1,547.9,599.6,ingles,1.0,100.0,120.0,80.0,100.0,0.0,400.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Santa Teresa,1,1,1,1,430.4,492.3,441.9,683.4,espanhol,1.0,120.0,180.0,100.0,160.0,120.0,680.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Linhares,1,1,1,1,378.3,371.2,472.3,429.0,espanhol,1.0,120.0,180.0,120.0,120.0,160.0,700.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Colatina,1,1,1,1,465.7,504.5,499.4,486.1,ingles,1.0,160.0,200.0,140.0,180.0,180.0,860.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Nova Venécia,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Vitória,1,1,1,1,387.8,474.6,388.8,360.2,ingles,1.0,100.0,120.0,80.0,100.0,100.0,500.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Baixo Guandu,1,1,1,1,429.5,441.5,477.4,497.4,espanhol,1.0,120.0,140.0,100.0,100.0,120.0,580.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,447.7,528.8,529.8,494.5,ingles,1.0,140.0,180.0,140.0,160.0,140.0,760.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Colatina,1,1,1,1,443.7,525.2,534.1,636.2,ingles,1.0,140.0,160.0,120.0,120.0,120.0,660.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,408.4,497.5,548.0,519.7,ingles,4.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
"2,10E+11",<_17,F,1,preta,1,3,nao_respondeu,1,,Serra,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",17,M,1,preta,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,577.4,494.9,529.4,621.4,ingles,1.0,120.0,180.0,120.0,140.0,200.0,760.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Jaguaré,1,1,1,1,498.0,526.1,508.5,610.0,ingles,1.0,140.0,120.0,120.0,140.0,140.0,660.0,sim
"2,10E+11",17,M,1,parda,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,527.2,444.8,492.4,499.2,espanhol,1.0,120.0,120.0,100.0,120.0,80.0,540.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Guaçuí,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Linhares,1,1,1,1,474.3,554.4,560.0,625.6,ingles,1.0,160.0,200.0,160.0,140.0,180.0,840.0,sim
"2,10E+11",17,M,1,parda,1,3,nao_respondeu,1,,Colatina,0,0,0,0,,,,,espanhol,,,,,,,,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Vila Velha,0,0,0,0,,,,,espanhol,,,,,,,,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,503.2,542.1,556.4,510.1,ingles,1.0,140.0,200.0,140.0,160.0,160.0,800.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Guaçuí,1,1,1,1,453.6,517.1,460.4,624.6,ingles,1.0,120.0,120.0,100.0,120.0,100.0,560.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,1,1,1,1,449.9,527.0,447.0,481.3,espanhol,1.0,160.0,200.0,180.0,180.0,160.0,880.0,sim
"2,10E+11",<_17,M,1,branca,1,3,nao_respondeu,1,,Ecoporanga,1,1,1,1,557.7,427.2,495.0,588.7,ingles,1.0,120.0,200.0,120.0,180.0,200.0,820.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Linhares,1,1,1,1,415.1,440.6,516.3,447.1,espanhol,1.0,120.0,160.0,120.0,160.0,80.0,640.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Iúna,1,1,1,1,488.2,531.0,484.3,512.7,ingles,1.0,160.0,180.0,140.0,160.0,200.0,840.0,sim
"2,10E+11",18,F,1,parda,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,400.1,534.3,546.4,458.6,ingles,1.0,100.0,180.0,100.0,100.0,80.0,560.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Linhares,1,1,1,1,486.5,535.7,513.5,452.5,ingles,1.0,100.0,120.0,120.0,80.0,100.0,520.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Ecoporanga,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Linhares,1,1,1,1,408.9,465.6,450.4,415.4,ingles,1.0,100.0,120.0,80.0,100.0,80.0,480.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Mimoso do Sul,1,1,1,1,480.2,506.7,504.7,592.6,ingles,1.0,120.0,140.0,120.0,120.0,120.0,620.0,sim
"2,10E+11",17,F,1,amarela,1,3,nao_respondeu,1,,Mimoso do Sul,1,1,1,1,511.2,595.3,546.9,696.2,ingles,1.0,160.0,200.0,140.0,160.0,140.0,800.0,sim
"2,10E+11",17,F,1,parda,2,3,nao_respondeu,1,,Serra,1,1,1,1,456.2,536.1,514.1,480.7,ingles,1.0,120.0,180.0,120.0,120.0,200.0,740.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Serra,0,1,1,0,,426.7,540.5,,ingles,4.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
"2,10E+11",<_17,M,1,branca,1,3,nao_respondeu,1,,Guarapari,1,1,1,1,566.5,579.6,582.0,723.3,ingles,1.0,100.0,160.0,140.0,120.0,120.0,640.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Guarapari,1,1,1,1,646.0,647.1,683.2,895.6,ingles,1.0,120.0,200.0,120.0,140.0,100.0,680.0,sim
"2,10E+11",18,M,1,parda,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",<_17,F,3,branca,1,3,nao_respondeu,1,,Aracruz,0,1,1,0,,596.3,541.3,,espanhol,1.0,120.0,140.0,120.0,120.0,160.0,660.0,sim
"2,10E+11",17,M,1,nao_declarado,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,641.5,602.1,562.5,760.5,ingles,1.0,120.0,120.0,120.0,120.0,100.0,580.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Barra de São Francisco,1,1,1,1,468.4,379.7,470.9,386.7,ingles,1.0,100.0,120.0,120.0,120.0,0.0,460.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Jaguaré,1,1,1,1,532.6,520.0,514.5,579.5,ingles,3.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,682.8,655.5,573.4,807.5,ingles,1.0,160.0,200.0,160.0,160.0,200.0,880.0,sim
"2,10E+11",17,F,1,branca,4,3,nao_respondeu,1,,Vila Velha,1,1,1,1,482.8,570.9,530.5,466.3,ingles,1.0,120.0,120.0,120.0,120.0,120.0,600.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Iúna,0,0,0,0,,,,,espanhol,,,,,,,,sim
"2,10E+11",<_17,M,1,branca,1,3,nao_respondeu,1,,Vitória,0,1,1,0,,573.0,498.5,,ingles,1.0,120.0,200.0,120.0,160.0,140.0,740.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Iúna,0,1,1,0,,534.3,444.8,,espanhol,4.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
"2,10E+11",41_45,F,1,branca,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,444.2,485.2,533.7,386.3,ingles,1.0,80.0,120.0,80.0,100.0,80.0,460.0,nao
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Barra de São Francisco,1,1,1,1,416.2,446.7,512.6,639.6,espanhol,1.0,120.0,140.0,120.0,120.0,100.0,600.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Barra de São Francisco,1,1,1,1,486.9,474.3,373.4,490.1,ingles,1.0,100.0,120.0,100.0,100.0,20.0,440.0,sim
"2,10E+11",<_17,M,1,parda,1,3,nao_respondeu,1,,Barra de São Francisco,1,1,1,1,477.4,590.0,528.4,592.7,espanhol,1.0,140.0,120.0,100.0,120.0,120.0,600.0,sim
"2,10E+11",17,F,1,branca,4,3,nao_respondeu,1,,Barra de São Francisco,1,1,1,1,456.3,532.2,537.6,526.4,espanhol,1.0,140.0,180.0,140.0,140.0,140.0,740.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Vitória,1,1,1,1,559.5,543.3,534.5,583.1,ingles,1.0,160.0,200.0,160.0,180.0,200.0,900.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Água Doce do Norte,1,1,1,1,416.5,554.9,420.4,524.4,ingles,4.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
"2,10E+11",18,M,1,parda,1,3,nao_respondeu,1,,Iúna,1,1,1,1,429.0,499.7,509.1,514.8,ingles,1.0,100.0,140.0,100.0,120.0,120.0,580.0,sim
"2,10E+11",18,M,1,preta,1,3,nao_respondeu,1,,Cariacica,1,1,1,1,481.9,467.7,407.3,519.9,espanhol,1.0,80.0,100.0,100.0,120.0,40.0,440.0,sim
"2,10E+11",<_17,M,1,branca,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,542.9,446.1,526.0,396.1,ingles,4.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Barra de São Francisco,1,1,1,1,445.7,596.2,567.0,691.7,ingles,1.0,140.0,180.0,120.0,160.0,180.0,780.0,sim
"2,10E+11",<_17,M,1,preta,1,3,nao_respondeu,1,,Cariacica,1,1,1,1,463.7,623.3,564.8,409.1,ingles,1.0,140.0,140.0,140.0,180.0,200.0,800.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Guaçuí,1,1,1,1,458.6,529.4,506.3,551.7,ingles,1.0,120.0,40.0,40.0,120.0,40.0,360.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,428.6,537.1,584.4,645.5,ingles,1.0,140.0,200.0,180.0,180.0,200.0,900.0,sim
"2,10E+11",<_17,M,1,branca,1,3,nao_respondeu,1,,Água Doce do Norte,1,0,0,1,532.7,,,605.1,ingles,,,,,,,,nao
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Serra,1,1,1,1,414.9,485.0,544.6,477.7,ingles,1.0,120.0,140.0,120.0,120.0,120.0,620.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Guarapari,1,1,1,1,470.9,575.9,597.9,566.2,espanhol,1.0,120.0,180.0,120.0,140.0,80.0,640.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Vila Velha,0,1,1,0,,404.4,482.3,,espanhol,1.0,100.0,200.0,100.0,120.0,160.0,680.0,nao
"2,10E+11",17,M,1,parda,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,467.4,616.5,524.5,632.0,ingles,1.0,160.0,200.0,160.0,120.0,120.0,760.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Iúna,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Anchieta,1,1,1,1,477.9,554.1,545.5,583.0,ingles,1.0,100.0,200.0,120.0,160.0,180.0,760.0,sim
"2,10E+11",17,M,1,parda,1,3,nao_respondeu,1,,Barra de São Francisco,1,1,1,1,511.0,607.1,593.6,416.3,ingles,1.0,100.0,160.0,120.0,140.0,120.0,640.0,sim
"2,10E+11",18,M,1,branca,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,504.1,603.9,550.9,565.8,ingles,1.0,160.0,200.0,140.0,200.0,200.0,900.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,672.7,663.8,616.3,826.0,ingles,1.0,180.0,200.0,180.0,200.0,200.0,960.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,535.9,632.8,591.6,696.2,ingles,1.0,160.0,180.0,160.0,200.0,160.0,860.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Barra de São Francisco,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Barra de São Francisco,1,1,1,1,411.4,598.6,577.8,556.3,ingles,1.0,160.0,200.0,160.0,180.0,100.0,800.0,sim
"2,10E+11",17,F,1,preta,1,3,nao_respondeu,1,,Serra,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Guaçuí,1,1,1,1,512.9,506.4,523.0,624.9,ingles,1.0,120.0,120.0,100.0,140.0,120.0,600.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Vila Velha,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",<_17,M,1,parda,1,3,nao_respondeu,1,,Colatina,1,1,1,1,556.4,471.8,511.0,596.6,ingles,1.0,120.0,140.0,120.0,120.0,100.0,600.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Jaguaré,1,1,1,1,709.0,679.9,633.6,897.3,ingles,1.0,160.0,200.0,160.0,200.0,200.0,920.0,sim
"2,10E+11",17,M,1,parda,1,3,nao_respondeu,1,,João Neiva,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,1,1,1,1,390.2,530.7,472.4,614.1,espanhol,1.0,120.0,120.0,120.0,120.0,100.0,580.0,sim
"2,10E+11",17,F,0,branca,1,3,nao_respondeu,1,,Iúna,1,1,1,1,402.9,428.1,436.7,381.1,ingles,1.0,120.0,140.0,120.0,120.0,120.0,620.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Vila Velha,0,1,1,0,,561.4,558.7,,ingles,1.0,160.0,120.0,100.0,120.0,80.0,580.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,0,1,1,0,,570.8,552.7,,ingles,1.0,120.0,120.0,120.0,120.0,100.0,580.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,1,1,1,1,491.9,500.5,534.0,568.6,espanhol,1.0,120.0,180.0,120.0,120.0,120.0,660.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Santa Teresa,1,1,1,1,485.5,549.1,601.3,481.4,espanhol,1.0,140.0,200.0,140.0,120.0,140.0,740.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Pinheiros,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",<_17,F,1,preta,1,3,nao_respondeu,1,,São Gabriel da Palha,0,1,1,0,,502.8,511.6,,ingles,1.0,100.0,120.0,120.0,120.0,80.0,540.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Pinheiros,0,1,1,0,,464.5,473.6,,ingles,1.0,120.0,120.0,120.0,100.0,0.0,460.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Iúna,1,1,1,1,548.6,546.7,539.7,575.9,ingles,1.0,140.0,180.0,120.0,160.0,120.0,720.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Guarapari,1,1,1,1,557.3,437.3,502.7,628.3,ingles,1.0,120.0,120.0,120.0,140.0,40.0,540.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,590.3,617.3,640.8,620.6,ingles,1.0,140.0,200.0,160.0,200.0,180.0,880.0,sim
"2,10E+11",17,F,1,parda,4,3,nao_respondeu,1,,Nova Venécia,1,1,1,1,453.0,434.1,468.2,445.7,ingles,1.0,120.0,160.0,120.0,140.0,100.0,640.0,sim
"2,10E+11",17,F,1,preta,1,3,nao_respondeu,1,,Serra,1,1,1,1,418.9,344.3,398.4,368.7,ingles,1.0,100.0,120.0,80.0,100.0,100.0,500.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,469.7,561.7,578.9,647.5,ingles,1.0,160.0,160.0,160.0,120.0,200.0,800.0,sim
"2,10E+11",17,F,0,parda,1,3,nao_respondeu,1,,Viana,1,1,1,1,470.6,570.8,517.6,661.6,espanhol,1.0,120.0,160.0,120.0,120.0,100.0,620.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,474.8,549.1,602.4,552.1,ingles,1.0,140.0,200.0,120.0,160.0,140.0,760.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Cariacica,1,1,1,1,477.9,484.8,528.3,599.1,ingles,4.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Cariacica,1,1,1,1,428.2,505.4,502.8,605.9,ingles,1.0,120.0,120.0,120.0,120.0,120.0,600.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Linhares,1,1,1,1,502.6,527.0,460.8,405.9,ingles,1.0,100.0,120.0,100.0,120.0,80.0,520.0,sim
"2,10E+11",17,M,1,parda,1,3,nao_respondeu,1,,Nova Venécia,1,1,1,1,404.9,507.5,388.2,414.9,espanhol,4.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Guarapari,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,0,0,0,0,,,,,espanhol,,,,,,,,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Linhares,1,1,1,1,567.5,592.7,572.8,663.7,ingles,1.0,120.0,200.0,120.0,120.0,140.0,700.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Montanha,1,1,1,1,380.2,517.5,396.7,424.2,espanhol,1.0,120.0,120.0,120.0,120.0,120.0,600.0,nao
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Montanha,1,1,1,1,458.6,495.1,388.2,411.0,espanhol,1.0,80.0,120.0,100.0,120.0,20.0,440.0,nao
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,485.5,562.7,532.6,669.0,ingles,1.0,160.0,180.0,140.0,120.0,160.0,760.0,sim
"2,10E+11",17,M,1,parda,1,3,nao_respondeu,1,,Montanha,1,1,1,1,444.5,577.0,535.1,483.1,espanhol,1.0,80.0,120.0,80.0,100.0,60.0,440.0,nao
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Água Doce do Norte,1,1,1,1,471.9,532.0,530.7,681.6,ingles,1.0,160.0,200.0,200.0,200.0,160.0,920.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,454.9,574.8,569.9,497.8,espanhol,1.0,140.0,200.0,120.0,160.0,100.0,720.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,521.7,499.5,537.6,419.3,ingles,1.0,80.0,120.0,100.0,120.0,60.0,480.0,sim
"2,10E+11",<_17,F,1,preta,1,3,nao_respondeu,1,,Aracruz,1,1,1,1,454.4,584.9,631.9,525.6,espanhol,1.0,140.0,180.0,140.0,160.0,160.0,780.0,sim
"2,10E+11",17,F,1,preta,1,3,nao_respondeu,1,,Montanha,1,1,1,1,440.5,491.1,475.9,432.3,espanhol,1.0,80.0,120.0,100.0,120.0,120.0,540.0,nao
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Cariacica,1,1,1,1,493.0,497.1,459.3,456.7,espanhol,1.0,120.0,120.0,100.0,120.0,160.0,620.0,sim
"2,10E+11",18,F,1,branca,1,3,nao_respondeu,1,,São Mateus,0,1,1,0,,340.2,461.0,,ingles,6.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Água Doce do Norte,1,1,1,1,410.4,483.2,419.3,457.1,ingles,1.0,120.0,120.0,100.0,120.0,60.0,520.0,sim
"2,10E+11",<_17,M,1,parda,1,3,nao_respondeu,1,,Baixo Guandu,1,1,1,1,428.1,454.5,489.6,403.6,ingles,1.0,120.0,120.0,120.0,120.0,120.0,600.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Montanha,0,0,0,0,,,,,espanhol,,,,,,,,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Linhares,1,1,1,1,579.2,629.9,591.7,434.9,ingles,1.0,120.0,120.0,120.0,120.0,120.0,600.0,sim
"2,10E+11",18,F,1,parda,1,3,nao_respondeu,1,,Nova Venécia,1,1,1,1,463.1,558.8,507.9,475.4,espanhol,1.0,120.0,120.0,120.0,120.0,120.0,600.0,sim
"2,10E+11",<_17,M,1,branca,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,1,1,1,1,532.4,538.2,432.8,707.7,ingles,1.0,120.0,120.0,120.0,160.0,180.0,700.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Água Doce do Norte,1,1,1,1,469.0,538.2,413.9,615.3,ingles,1.0,80.0,120.0,100.0,120.0,80.0,500.0,sim
"2,10E+11",17,M,1,preta,1,3,nao_respondeu,1,,Montanha,0,0,0,0,,,,,ingles,,,,,,,,nao
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Iúna,1,1,1,1,491.3,576.4,552.4,561.1,espanhol,1.0,120.0,200.0,120.0,120.0,120.0,680.0,sim
"2,10E+11",18,F,3,nao_declarado,1,3,nao_respondeu,1,,Montanha,1,1,1,1,476.6,502.0,474.8,497.3,espanhol,1.0,140.0,200.0,180.0,200.0,180.0,900.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,457.4,509.2,541.0,506.6,espanhol,1.0,100.0,200.0,100.0,120.0,140.0,660.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Itapemirim,1,1,1,1,447.3,524.9,587.7,533.2,ingles,1.0,120.0,200.0,120.0,140.0,80.0,660.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Colatina,0,0,0,0,,,,,espanhol,,,,,,,,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,1,1,1,1,599.9,594.5,582.2,840.3,ingles,1.0,120.0,200.0,100.0,120.0,120.0,660.0,sim
"2,10E+11",<_17,M,1,branca,1,3,nao_respondeu,1,,São Gabriel da Palha,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",<_17,M,1,parda,1,3,nao_respondeu,1,,Afonso Cláudio,1,1,1,1,446.7,547.3,506.9,446.3,espanhol,1.0,120.0,120.0,120.0,100.0,100.0,560.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,505.0,546.9,575.6,615.3,ingles,1.0,160.0,200.0,180.0,160.0,200.0,900.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Colatina,0,1,1,0,,425.1,504.4,,ingles,1.0,140.0,120.0,80.0,120.0,120.0,580.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,496.8,495.8,520.1,575.6,ingles,1.0,120.0,120.0,100.0,120.0,0.0,460.0,sim
"2,10E+11",18,M,0,parda,1,3,nao_respondeu,1,,Montanha,1,1,1,1,416.5,503.2,532.1,559.1,ingles,1.0,120.0,120.0,120.0,120.0,80.0,560.0,sim
"2,10E+11",23,F,1,parda,1,3,nao_respondeu,1,,Vitória,1,1,1,1,509.7,537.0,503.1,526.1,espanhol,1.0,120.0,120.0,120.0,120.0,120.0,600.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Cariacica,0,1,1,0,,499.9,487.9,,ingles,1.0,120.0,180.0,120.0,180.0,160.0,760.0,sim
